Vs, I
1.5965965966,0.00195
1.6016016016,0.00194
1.60660660661,0.00194
1.61161161161,0.00193
1.61661661662,0.00192
1.62162162162,0.00191
1.62662662663,0.0019
1.63163163163,0.00189
1.63663663664,0.00188
1.64164164164,0.00187
1.64664664665,0.00186
1.65165165165,0.00185
1.65665665666,0.00184
1.66166166166,0.00183
1.66666666667,0.00182
1.67167167167,0.00182
1.67667667668,0.00181
1.68168168168,0.0018
1.68668668669,0.00179
1.69169169169,0.00178
1.6966966967,0.00177
1.7017017017,0.00176
1.70670670671,0.00175
1.71171171171,0.00175
1.71671671672,0.00174
1.72172172172,0.00173
1.72672672673,0.00172
1.73173173173,0.00171
1.73673673674,0.0017
1.74174174174,0.00169
1.74674674675,0.00169
1.75175175175,0.00167
1.75675675676,0.00167
1.76176176176,0.00166
1.76676676677,0.00165
1.77177177177,0.00164
1.77677677678,0.00163
1.78178178178,0.00163
1.78678678679,0.00162
1.79179179179,0.00161
1.7967967968,0.0016
1.8018018018,0.00159
1.80680680681,0.00158
1.81181181181,0.00157
1.81681681682,0.00156
1.82182182182,0.00156
1.82682682683,0.00155
1.83183183183,0.00154
1.83683683684,0.00153
1.84184184184,0.00152
1.84684684685,0.00152
1.85185185185,0.00151
1.85685685686,0.0015
1.86186186186,0.00149
1.86686686687,0.00148
1.87187187187,0.00147
1.87687687688,0.00146
1.88188188188,0.00146
1.88688688689,0.00145
1.89189189189,0.00144
1.8968968969,0.00143
1.9019019019,0.00143
1.90690690691,0.00142
1.91191191191,0.00141
1.91691691692,0.0014
1.92192192192,0.00139
1.92692692693,0.00139
1.93193193193,0.00138
1.93693693694,0.00137
1.94194194194,0.00136
1.94694694695,0.00136
1.95195195195,0.00135
1.95695695696,0.00134
1.96196196196,0.00133
1.96696696697,0.00132
1.97197197197,0.00132
1.97697697698,0.00131
1.98198198198,0.0013
1.98698698699,0.0013
1.99199199199,0.00129
1.996996997,0.00128
2.002002002,0.00127
2.00700700701,0.00127
2.01201201201,0.00126
2.01701701702,0.00125
2.02202202202,0.00124
2.02702702703,0.00123
2.03203203203,0.00123
2.03703703704,0.00122
2.04204204204,0.00121
2.04704704705,0.0012
2.05205205205,0.0012
2.05705705706,0.00119
2.06206206206,0.00118
2.06706706707,0.00117
2.07207207207,0.00117
2.07707707708,0.00116
2.08208208208,0.00115
2.08708708709,0.00114
2.09209209209,0.00114
2.0970970971,0.00113
2.1021021021,0.00112
2.10710710711,0.00111
2.11211211211,0.00111
2.11711711712,0.0011
2.12212212212,0.00109
2.12712712713,0.00108
2.13213213213,0.00108
2.13713713714,0.00107
2.14214214214,0.00106
2.14714714715,0.00106
2.15215215215,0.00105
2.15715715716,0.00104
2.16216216216,0.00103
2.16716716717,0.00103
2.17217217217,0.00102
2.17717717718,0.00101
2.18218218218,0.00101
2.18718718719,0.001
2.19219219219,0.001003
2.1971971972,0.000997
2.2022022022,0.00099
2.20720720721,0.000983
2.21221221221,0.000976
2.21721721722,0.000969
2.22222222222,0.000963
2.22722722723,0.000956
2.23223223223,0.000949
2.23723723724,0.000942
2.24224224224,0.000936
2.24724724725,0.000929
2.25225225225,0.000922
2.25725725726,0.000915
2.26226226226,0.000909
2.26726726727,0.000902
2.27227227227,0.000896
2.27727727728,0.000889
2.28228228228,0.000883
2.28728728729,0.000876
2.29229229229,0.00087
2.2972972973,0.000863
2.3023023023,0.000856
2.30730730731,0.00085
2.31231231231,0.000844
2.31731731732,0.000837
2.32232232232,0.000831
2.32732732733,0.000824
2.33233233233,0.000818
2.33733733734,0.000812
2.34234234234,0.000805
2.34734734735,0.000799
2.35235235235,0.000793
2.35735735736,0.000787
2.36236236236,0.00078
2.36736736737,0.000774
2.37237237237,0.000768
2.37737737738,0.000762
2.38238238238,0.000756
2.38738738739,0.000749
2.39239239239,0.000743
2.3973973974,0.000737
2.4024024024,0.000731
2.40740740741,0.000725
2.41241241241,0.000719
2.41741741742,0.000713
2.42242242242,0.000707
2.42742742743,0.000701
2.43243243243,0.000695
2.43743743744,0.000689
2.44244244244,0.000684
2.44744744745,0.000677
2.45245245245,0.000672
2.45745745746,0.000666
2.46246246246,0.00066
2.46746746747,0.000654
2.47247247247,0.000649
2.47747747748,0.000643
2.48248248248,0.000637
2.48748748749,0.000631
2.49249249249,0.000626
2.4974974975,0.00062
2.5025025025,0.000613
2.50750750751,0.000608
2.51251251251,0.000602
2.51751751752,0.000596
2.52252252252,0.000591
2.52752752753,0.000586
2.53253253253,0.00058
2.53753753754,0.000575
2.54254254254,0.000569
2.54754754755,0.000564
2.55255255255,0.000558
2.55755755756,0.000553
2.56256256256,0.000547
2.56756756757,0.000542
2.57257257257,0.000537
2.57757757758,0.000531
2.58258258258,0.000527
2.58758758759,0.000521
2.59259259259,0.000516
2.5975975976,0.000511
2.6026026026,0.000506
2.60760760761,0.000501
2.61261261261,0.000496
2.61761761762,0.000491
2.62262262262,0.000486
2.62762762763,0.000481
2.63263263263,0.000476
2.63763763764,0.000471
2.64264264264,0.000466
2.64764764765,0.000461
2.65265265265,0.000456
2.65765765766,0.000451
2.66266266266,0.000447
2.66766766767,0.000442
2.67267267267,0.000437
2.67767767768,0.000432
2.68268268268,0.000428
2.68768768769,0.000423
2.69269269269,0.000418
2.6976976977,0.000413
2.7027027027,0.000409
2.70770770771,0.000404
2.71271271271,0.000399
2.71771771772,0.000395
2.72272272272,0.00039
2.72772772773,0.000385
2.73273273273,0.000381
2.73773773774,0.000376
2.74274274274,0.000372
2.74774774775,0.000367
2.75275275275,0.000363
2.75775775776,0.000358
2.76276276276,0.000354
2.76776776777,0.00035
2.77277277277,0.000345
2.77777777778,0.000341
2.78278278278,0.000337
2.78778778779,0.000332
2.79279279279,0.000328
2.7977977978,0.000324
2.8028028028,0.00032
2.80780780781,0.000315
2.81281281281,0.000311
2.81781781782,0.000307
2.82282282282,0.000303
2.82782782783,0.000299
2.83283283283,0.000295
2.83783783784,0.000291
2.84284284284,0.000287
2.84784784785,0.000283
2.85285285285,0.000279
2.85785785786,0.000275
2.86286286286,0.000272
2.86786786787,0.000268
2.87287287287,0.000264
2.87787787788,0.00026
2.88288288288,0.000257
2.88788788789,0.000253
2.89289289289,0.000249
2.8978978979,0.000245
2.9029029029,0.000242
2.90790790791,0.000238
2.91291291291,0.000235
2.91791791792,0.000231
2.92292292292,0.000228
2.92792792793,0.000224
2.93293293293,0.000221
2.93793793794,0.000217
2.94294294294,0.000214
2.94794794795,0.00021
2.95295295295,0.000207
2.95795795796,0.000203
2.96296296296,0.0002
2.96796796797,0.000197
2.97297297297,0.000193
2.97797797798,0.00019
2.98298298298,0.000186
2.98798798799,0.000183
2.99299299299,0.00018
2.997997998,0.000177
3.003003003,0.000173
3.00800800801,0.00017
3.01301301301,0.000167
3.01801801802,0.000164
3.02302302302,0.000161
3.02802802803,0.000158
3.03303303303,0.000155
3.03803803804,0.000152
3.04304304304,0.000149
3.04804804805,0.000146
3.05305305305,0.000143
3.05805805806,0.00014
3.06306306306,0.000137
3.06806806807,0.000135
3.07307307307,0.000131
3.07807807808,0.000129
3.08308308308,0.000126
3.08808808809,0.000123
3.09309309309,0.000121
3.0980980981,0.000118
3.1031031031,0.000115
3.10810810811,0.000113
3.11311311311,0.00011
3.11811811812,0.000108
3.12312312312,0.000105
3.12812812813,0.000103
3.13313313313,0.0001
3.13813813814,9.91e-05
3.14314314314,9.67e-05
3.14814814815,9.44e-05
3.15315315315,9.21e-05
3.15815815816,8.97e-05
3.16316316316,8.75e-05
3.16816816817,8.52e-05
3.17317317317,8.3e-05
3.17817817818,8.09e-05
3.18318318318,7.87e-05
3.18818818819,7.66e-05
3.19319319319,7.45e-05
3.1981981982,7.25e-05
3.2032032032,7.04e-05
3.20820820821,6.83e-05
3.21321321321,6.63e-05
3.21821821822,6.44e-05
3.22322322322,6.25e-05
3.22822822823,6.06e-05
3.23323323323,5.87e-05
3.23823823824,5.68e-05
3.24324324324,5.5e-05
3.24824824825,5.32e-05
3.25325325325,5.15e-05
3.25825825826,4.98e-05
3.26326326326,4.81e-05
3.26826826827,4.64e-05
3.27327327327,4.48e-05
3.27827827828,4.31e-05
3.28328328328,4.16e-05
3.28828828829,4.01e-05
3.29329329329,3.86e-05
3.2982982983,3.71e-05
3.3033033033,3.56e-05
3.30830830831,3.42e-05
3.31331331331,3.28e-05
3.31831831832,3.15e-05
3.32332332332,3.01e-05
3.32832832833,2.88e-05
3.33333333333,2.75e-05
3.33833833834,2.63e-05
3.34334334334,2.51e-05
3.34834834835,2.4e-05
3.35335335335,2.29e-05
3.35835835836,2.17e-05
3.36336336336,2.07e-05
3.36836836837,1.97e-05
3.37337337337,1.86e-05
3.37837837838,1.76e-05
3.38338338338,1.67e-05
3.38838838839,1.58e-05
